Contract ZIP Code;Firm ID;Department ID;Category ID;Person ID;Contract Start Date;Contract End Date;Company Start Date;Birth Date;Contract Terminatio Reason;Gender;Nationality;Contract Type
1020;0000043838;00;1;0000018227;18/12/2017;17/01/2018;18/09/2017;09/11/1982;Fin du contrat;Homme;Belge;Durée déterminée
2811;0000009443;03;1;0000005054;22/03/2016;22/03/2016;22/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
9050;0000048568;02;3;0000037003;23/02/2016;22/05/2016;23/02/2016;25/01/1997;Fin du contrat;Homme;République Slovaque;Durée déterminée
8790;0000032428;00;1;0000001750;04/01/2016;30/06/2016;04/01/2016;21/03/1992;Fin du contrat;Homme;Belge;Durée déterminée
1701;0000043838;00;1;0000018279;01/02/2018;31/05/2018;01/02/2018;12/05/1976;Fin du contrat;Homme;Belge;Durée déterminée
3001;0000009443;03;1;0000004943;17/02/2016;17/02/2016;17/02/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
1080;0000043838;00;1;0000018228;11/12/2017;10/02/2018;11/09/2017;21/11/1989;Fin du contrat;Homme;Belge;Durée déterminée
1070;0000048568;00;3;0000036912;17/12/2015;17/01/2016;17/12/2015;21/04/1992;Fin du contrat;Femme;Marocaine;Durée déterminée
3001;0000009443;03;1;0000004947;19/02/2016;19/02/2016;19/02/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
8570;0000032428;00;1;0000001818;01/04/2016;31/03/2017;01/10/2015;30/04/1982;Fin du contrat;Homme;Polonaise;Durée déterminée
6700;0000048568;00;5;0000036987;08/02/2016;29/02/2016;08/02/2016;10/11/1997;Préavis travailleur;Femme;Algerienne;Durée déterminée
2520;0000048568;00;5;0000037406;05/10/2016;30/06/2017;05/10/2016;16/09/1997;Fin du contrat;Homme;Belge;Durée déterminée
8930;0000063115;00;1;0000000922;01/12/2016;31/05/2017;31/05/2016;13/04/1982;Fin du contrat;Femme;Polonaise;Durée déterminée
7170;0000048568;00;3;0000037613;30/01/2017;30/01/2017;30/01/2017;24/06/1996;Fin du contrat;Femme;Belge;Durée déterminée
2811;0000009443;03;1;0000005331;06/06/2016;10/06/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
7110;0000019904;00;1;0000011498;09/01/2018;08/02/2018;09/11/2017;15/06/1971;Fin du contrat;Femme;Algerienne;Durée déterminée
8870;0000039398;00;1;0000000408;11/09/2017;10/09/2018;11/09/2017;17/11/1977;Fin du contrat;Homme;Belge;Durée déterminée
2811;0000009443;03;1;0000005207;18/04/2016;22/04/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
1080;0000043838;00;1;0000018193;02/11/2017;01/02/2018;02/11/2017;09/02/1991;Fin du contrat;Homme;Belge;Durée déterminée
2560;0000048568;00;3;0000037126;17/05/2016;31/08/2016;17/05/2016;11/02/1991;Fin du contrat;Homme;Belge;Durée déterminée
8570;0000032428;00;1;0000001693;01/10/2015;31/03/2016;01/10/2015;30/04/1982;Fin du contrat;Homme;Polonaise;Durée déterminée
7110;0000019904;00;1;0000011475;09/12/2017;08/01/2018;09/11/2017;15/06/1971;Fin du contrat;Femme;Algerienne;Durée déterminée
9310;0000043838;00;1;0000018284;01/02/2018;28/02/2018;01/02/2018;17/05/1999;Fin du contrat;Homme;Belge;Durée déterminée
3001;0000009443;03;1;0000004919;12/02/2016;12/02/2016;10/02/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
5002;0000048568;02;3;0000037466;26/10/2016;28/02/2017;26/10/2016;25/02/1998;Fin du contrat;Homme;Belge;Durée déterminée
7110;0000019904;00;1;0000011438;09/11/2017;08/12/2017;09/11/2017;15/06/1971;Fin du contrat;Femme;Algerienne;Durée déterminée
2800;0000009443;03;1;0000005005;07/03/2016;11/03/2016;04/01/2016;29/01/1978;Fin du contrat;Femme;Belge;Durée déterminée
8930;0000063115;00;1;0000000981;01/06/2017;30/11/2017;31/05/2016;13/04/1982;Fin du contrat;Femme;Polonaise;Durée déterminée
2820;0000009443;03;1;0000005617;10/10/2016;14/10/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
9230;0000009443;03;1;0000005112;11/04/2016;15/04/2016;07/03/2016;11/03/1974;Fin du contrat;Femme;Bulgare;Durée déterminée
1840;0000048568;00;3;0000037397;06/10/2016;04/11/2016;19/09/2016;16/03/1996;Fin du contrat;Femme;Thailande;Durée déterminée
2800;0000009443;03;1;0000005083;21/03/2016;25/03/2016;04/01/2016;29/01/1978;Fin du contrat;Femme;Belge;Durée déterminée
3001;0000009443;03;1;0000004942;16/02/2016;16/02/2016;16/02/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
2811;0000009443;03;1;0000005057;31/03/2016;31/03/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
1840;0000048568;00;3;0000037349;19/09/2016;02/10/2016;19/09/2016;16/03/1996;Fin du contrat;Femme;Thailande;Durée déterminée
3001;0000009443;03;1;0000005027;09/03/2016;09/03/2016;23/02/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
4820;0000012195;00;1;0000000064;19/03/2017;18/06/2017;19/06/2016;23/08/1983;Fin du contrat;Homme;Belge;Durée déterminée
6031;0000048568;02;3;0000037094;21/04/2016;20/10/2016;21/04/2016;28/11/1996;Fin du contrat;Homme;Belge;Durée déterminée
9230;0000009443;03;1;0000005042;28/03/2016;01/04/2016;07/03/2016;11/03/1974;Fin du contrat;Femme;Bulgare;Durée déterminée
9230;0000009443;03;1;0000005165;25/04/2016;29/04/2016;07/03/2016;11/03/1974;Fin du contrat;Femme;Bulgare;Durée déterminée
2260;0000048568;00;5;0000036045;01/09/2014;18/04/2016;01/09/2014;09/10/1998;Préavis travailleur;Homme;Belge;Durée déterminée
2811;0000009443;03;1;0000005332;13/06/2016;17/06/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
1180;0000090800;00;3;0000000118;01/11/2017;31/10/2018;01/11/2017;04/01/1990;Fin du contrat;Femme;République Slovaque;Durée déterminée
4280;0000012463;00;3;0000000256;15/02/2016;25/03/2016;15/02/2016;08/07/1994;Fin du contrat;Homme;Belge;Durée déterminée
8930;0000063115;00;1;0000000856;07/03/2016;31/08/2016;28/09/2015;05/10/1995;Fin du contrat;Homme;Belge;Durée déterminée
2811;0000009443;03;1;0000005239;02/05/2016;06/05/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
8930;0000063115;00;1;0000000872;01/06/2016;31/08/2016;04/06/2015;20/04/1986;Fin du contrat;Homme;Belge;Durée déterminée
2800;0000009443;03;1;0000005940;13/02/2017;17/02/2017;30/01/2017;20/08/1982;Fin du contrat;Femme;Marocaine;Durée déterminée
8720;0000039398;00;1;0000000406;04/09/2017;29/09/2017;04/09/2017;24/04/1973;De commun accord;Homme;Belge;Durée déterminée
2811;0000009443;03;1;0000005250;16/05/2016;20/05/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
2800;0000009443;03;1;0000004832;04/01/2016;08/01/2016;04/01/2016;29/01/1978;Fin du contrat;Femme;Belge;Durée déterminée
2811;0000009443;03;1;0000005056;29/03/2016;29/03/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
9230;0000009443;03;1;0000005223;02/05/2016;06/05/2016;07/03/2016;11/03/1974;Fin du contrat;Femme;Bulgare;Durée déterminée
2020;0000048568;00;3;0000037491;19/11/2016;19/12/2016;28/09/2016;10/10/1970;Fin du contrat;Femme;Marocaine;Durée déterminée
1210;0000048568;00;3;0000037340;19/09/2016;24/09/2016;19/09/2016;20/12/1988;Fin du contrat;Femme;Bulgare;Durée déterminée
8790;0000032428;00;1;0000002290;01/12/2017;31/05/2018;01/12/2017;24/12/1983;Fin du contrat;Femme;Polonaise;Durée déterminée
1210;0000048568;02;3;0000036964;13/01/2016;20/02/2016;13/01/2016;27/02/1996;Préavis travailleur;Femme;Bulgare;Durée déterminée
2610;0000043838;00;1;0000018205;02/11/2017;01/02/2018;02/10/2017;12/03/1990;Fin du contrat;Homme;Française;Durée déterminée
2800;0000009443;03;1;0000004933;08/02/2016;12/02/2016;04/01/2016;29/01/1978;Fin du contrat;Femme;Belge;Durée déterminée
3001;0000009443;03;1;0000004944;23/02/2016;23/02/2016;23/02/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
4280;0000012463;00;3;0000000366;01/09/2017;27/10/2017;01/09/2017;08/07/1994;Fin du contrat;Homme;Belge;Durée déterminée
1080;0000043838;00;1;0000018116;11/09/2017;10/12/2017;11/09/2017;21/11/1989;Fin du contrat;Homme;Belge;Durée déterminée
2590;0000048568;00;5;0000037412;28/09/2016;16/12/2016;28/09/2016;25/11/1997;Préavis travailleur;Homme;Belge;Durée déterminée
2811;0000009443;03;1;0000005206;04/04/2016;08/04/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
8700;0000039398;00;1;0000000411;14/11/2017;13/11/2018;14/11/2016;16/09/1966;Fin du contrat;Homme;Belge;Durée déterminée
8700;0000063115;00;1;0000000852;01/03/2016;31/08/2016;02/11/2015;09/09/1995;Fin du contrat;Homme;Belge;Durée déterminée
6182;0000057765;00;1;0000000054;03/07/2017;13/07/2017;03/07/2017;07/06/1997;Fin du contrat;Homme;Belge;Durée déterminée
9880;0000039398;00;1;0000000395;21/11/2016;20/11/2017;21/11/2016;09/02/1979;Fin du contrat;Homme;Belge;Durée déterminée
3630;0000048568;00;3;0000037187;20/06/2016;16/07/2016;20/06/2016;01/03/1988;Fin du contrat;Femme;Néerlandaise;Durée déterminée
8500;0000085179;00;1;0000093218;01/08/2017;31/07/2018;05/01/2015;19/09/1970;Fin du contrat;Homme;Belge;Durée déterminée
8500;0000085179;00;1;0000093221;01/08/2017;31/07/2018;30/05/2016;16/03/1993;Fin du contrat;Homme;Belge;Durée déterminée
9840;0000048568;00;5;0000036747;18/09/2015;02/07/2016;18/09/2015;12/11/1999;Préavis travailleur;Homme;Belge;Durée déterminée
1150;0000048568;00;5;0000037740;04/05/2017;01/02/2018;04/05/2017;16/01/2001;Préavis travailleur;Homme;Espagnole;Durée déterminée
8800;0000085179;00;1;0000093525;01/12/2017;30/06/2018;01/12/2017;31/10/1979;Fin du contrat;Homme;Belge;Durée déterminée
2800;0000009443;03;1;0000005744;28/11/2016;02/12/2016;07/10/2016;01/08/1976;Fin du contrat;Femme;Belge;Durée déterminée
1470;0000048568;02;3;0000037181;15/07/2016;14/01/2017;15/07/2016;10/03/1994;Fin du contrat;Homme;Belge;Durée déterminée
8500;0000063115;00;1;0000000975;01/06/2017;30/11/2017;05/12/2016;27/07/1984;Fin du contrat;Homme;Belge;Durée déterminée
7170;0000019904;00;1;0000011244;01/07/2017;31/07/2017;31/05/2017;04/11/1980;Fin du contrat;Femme;Ukraine (Rép.);Durée déterminée
1030;0000048568;02;3;0000036819;01/01/2016;22/04/2016;23/10/2015;08/09/1995;Fin du contrat;Homme;Belge;Durée déterminée
8500;0000048568;02;3;0000037812;01/09/2017;30/11/2017;01/09/2017;12/12/1998;Fin du contrat;Homme;Belge;Durée déterminée
8710;0000039398;00;1;0000000370;22/06/2015;25/03/2016;22/06/2015;09/02/1989;De commun accord;Homme;Belge;Durée déterminée
2800;0000009443;03;1;0000004935;22/02/2016;26/02/2016;19/01/2016;12/06/1962;Fin du contrat;Femme;Espagnole;Durée déterminée
7061;0000048568;02;3;0000036983;05/02/2016;28/03/2016;05/02/2016;12/02/1994;De commun accord;Homme;Belge;Durée déterminée
7141;0000057765;00;1;0000000046;09/01/2017;08/04/2017;09/01/2017;25/04/1983;Fin du contrat;Homme;Belge;Durée déterminée
1480;0000043838;00;1;0000018268;02/02/2018;30/04/2018;02/01/2018;15/06/1988;Fin du contrat;Homme;Belge;Durée déterminée
1080;0000048568;00;5;0000037737;12/05/2017;18/11/2017;12/05/2017;21/02/1999;Préavis employeur;Homme;Belge;Durée déterminée
3290;0000009443;03;1;0000005324;09/06/2016;09/06/2016;09/06/2016;12/01/1986;Fin du contrat;Femme;Espagnole;Durée déterminée
2820;0000009443;03;1;0000005487;15/08/2016;19/08/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
1470;0000048568;00;3;0000037579;16/01/2017;16/03/2017;16/01/2017;10/03/1994;Fin du contrat;Homme;Belge;Durée déterminée
2800;0000009443;03;1;0000004930;01/02/2016;05/02/2016;19/01/2016;12/06/1962;Fin du contrat;Femme;Espagnole;Durée déterminée
6040;0000048568;00;5;0000037525;05/12/2016;31/07/2017;05/12/2016;20/01/1996;De commun accord;Homme;Belge;Durée déterminée
9170;0000009443;03;1;0000005070;31/03/2016;31/03/2016;31/03/2016;14/08/1984;Fin du contrat;Femme;Néerlandaise;Durée déterminée
8580;0000067507;00;1;0000009428;27/06/2016;30/06/2016;22/07/2014;17/07/1998;Fin du contrat;Homme;Belge;Durée déterminée
9030;0000048568;00;3;0000037009;07/03/2016;31/05/2017;07/03/2016;07/12/1968;Fin du contrat;Femme;Roumaine;Durée déterminée
5060;0000015358;00;3;0000000201;26/05/2015;22/01/2016;26/05/2015;18/03/1986;Fin du contrat;Homme;Belge;Durée déterminée
9790;0000026478;00;1;0000000061;01/12/2016;31/05/2017;01/12/2016;04/10/1988;Fin du contrat;Homme;Belge;Durée déterminée
8501;0000085179;00;1;0000093528;01/12/2017;30/06/2018;01/12/2017;19/03/1992;Fin du contrat;Homme;Belge;Durée déterminée
9031;0000076670;00;3;0000000100;18/12/2017;17/12/2018;24/04/2017;20/08/1992;Fin du contrat;Homme;Belge;Durée déterminée
7010;0000090800;00;3;0000000058;30/03/2016;31/03/2016;30/03/2016;17/09/1995;Fin du contrat;Femme;Belge;Durée déterminée
3290;0000009443;03;1;0000005288;02/06/2016;02/06/2016;01/06/2016;12/01/1986;Fin du contrat;Femme;Espagnole;Durée déterminée
9230;0000048568;00;3;0000037556;21/12/2016;31/12/2016;21/12/2016;14/12/1991;Fin du contrat;Homme;Belge;Durée déterminée
4280;0000012463;00;3;0000000320;09/01/2017;24/02/2017;09/01/2017;08/07/1994;Fin du contrat;Homme;Belge;Durée déterminée
1020;0000048568;02;3;0000037549;19/12/2016;17/06/2017;19/12/2016;23/02/1993;Fin du contrat;Femme;Polonaise;Durée déterminée
6120;0000019904;00;3;0000010822;05/01/2017;05/02/2017;05/01/2017;16/10/1971;Fin du contrat;Homme;Belge;Durée déterminée
4280;0000012463;00;3;0000000350;31/07/2017;04/08/2017;31/07/2017;08/07/1994;Fin du contrat;Homme;Belge;Durée déterminée
2820;0000009443;03;1;0000005542;12/09/2016;16/09/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
9320;0000048568;02;3;0000037391;03/10/2016;08/12/2016;03/10/2016;12/11/1997;Préavis travailleur;Homme;Belge;Durée déterminée
2610;0000009443;03;1;0000005778;05/12/2016;09/12/2016;14/10/2016;17/05/1985;Fin du contrat;Femme;Roumaine;Durée déterminée
3001;0000009443;03;1;0000004946;26/02/2016;26/02/2016;23/02/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
3000;0000048568;00;5;0000037689;27/03/2017;12/01/2018;27/03/2017;31/10/1998;Faute grave;Homme;Afghanistan;Durée déterminée
8800;0000063115;00;1;0000000869;01/06/2016;30/11/2016;09/11/2015;01/08/1977;Fin du contrat;Homme;Belge;Durée déterminée
1030;0000048568;00;5;0000037649;16/01/2017;21/03/2017;16/01/2017;27/05/1999;Préavis employeur;Homme;Belge;Durée déterminée
8700;0000039398;00;1;0000000398;24/04/2017;23/04/2018;24/04/2017;07/06/1996;Fin du contrat;Homme;Belge;Durée déterminée
3400;0000048568;00;3;0000036753;22/09/2015;31/12/2016;22/09/2015;15/07/1987;Fin du contrat;Femme;Congolais;Durée déterminée
8940;0000085179;00;1;0000093533;01/12/2017;30/06/2018;01/12/2017;07/09/1994;Fin du contrat;Homme;Belge;Durée déterminée
3010;0000048568;02;3;0000037618;01/02/2017;02/08/2017;01/02/2017;25/09/1997;Fin du contrat;Homme;République Slovaque;Durée déterminée
8580;0000067507;00;1;0000009429;01/07/2016;01/07/2016;22/07/2014;17/07/1998;Fin du contrat;Homme;Belge;Durée déterminée
3290;0000009443;03;1;0000005158;06/04/2016;07/04/2016;06/04/2016;12/01/1986;Fin du contrat;Femme;Espagnole;Durée déterminée
1480;0000048568;00;3;0000036761;12/10/2015;12/01/2016;12/10/2015;18/12/1993;Fin du contrat;Homme;Belge;Durée déterminée
6182;0000048568;02;3;0000036740;01/01/2016;22/03/2016;23/09/2015;09/12/1996;Fin du contrat;Homme;Belge;Durée déterminée
2820;0000009443;03;1;0000005353;20/06/2016;24/06/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
3001;0000009443;03;1;0000004883;26/01/2016;26/01/2016;26/01/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
1080;0000048568;02;3;0000037247;01/08/2016;31/10/2016;01/08/2016;07/12/1996;Fin du contrat;Femme;Marocaine;Durée déterminée
3080;0000009443;03;1;0000005096;07/04/2016;07/04/2016;07/04/2016;19/01/1982;Fin du contrat;Femme;Congolais;Durée déterminée
2820;0000009443;03;1;0000005327;06/06/2016;10/06/2016;17/05/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2820;0000009443;03;1;0000005443;25/07/2016;29/07/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2820;0000009443;03;1;0000005442;18/07/2016;22/07/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2820;0000009443;03;1;0000005584;26/09/2016;30/09/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2820;0000009443;03;1;0000005389;11/07/2016;15/07/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2811;0000009443;03;1;0000005106;11/04/2016;15/04/2016;11/04/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
2820;0000009443;03;1;0000005354;27/06/2016;01/07/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
1070;0000048568;00;3;0000037860;05/10/2017;30/11/2017;21/11/2016;21/04/1992;Fin du contrat;Femme;Marocaine;Durée déterminée
7170;0000019904;00;1;0000011265;01/08/2017;31/08/2017;31/05/2017;04/11/1980;Fin du contrat;Femme;Ukraine (Rép.);Durée déterminée
2820;0000009443;03;1;0000005463;01/08/2016;05/08/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2820;0000009443;03;1;0000005289;09/05/2016;13/05/2016;09/05/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2820;0000009443;03;1;0000005290;17/05/2016;20/05/2016;17/05/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2800;0000009443;03;1;0000004866;19/01/2016;22/01/2016;19/01/2016;12/06/1962;Fin du contrat;Femme;Espagnole;Durée déterminée
8793;0000063115;00;1;0000000908;01/10/2016;31/03/2017;21/03/2016;04/10/1993;Fin du contrat;Homme;Belge;Durée déterminée
1470;0000048568;00;3;0000037676;22/03/2017;31/10/2017;16/01/2017;10/03/1994;Fin du contrat;Homme;Belge;Durée déterminée
2610;0000048568;00;3;0000037747;22/05/2017;27/05/2017;22/05/2017;22/06/1994;Fin du contrat;Homme;Belge;Durée déterminée
1980;0000048568;00;5;0000037547;19/12/2016;31/08/2017;19/12/2016;05/03/1998;Fin du contrat;Homme;Belge;Durée déterminée
5340;0000048568;00;5;0000036132;22/09/2014;31/07/2016;22/09/2014;02/06/1997;Fin du contrat;Homme;Belge;Durée déterminée
1190;0000048568;02;3;0000037165;02/06/2016;01/09/2016;02/06/2016;03/02/1998;Fin du contrat;Homme;Belge;Durée déterminée
8531;0000063115;00;1;0000000983;01/06/2017;30/11/2017;12/09/2016;04/10/1994;Fin du contrat;Homme;Belge;Durée déterminée
2820;0000009443;03;1;0000005388;04/07/2016;08/07/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
9000;0000048568;00;5;0000037305;12/09/2016;26/09/2016;12/09/2016;03/10/1997;Préavis travailleur;Homme;Belge;Durée déterminée
9690;0000076670;00;3;0000000083;21/09/2017;22/09/2017;21/09/2017;12/06/1987;Fin du contrat;Homme;Belge;Durée déterminée
9170;0000009443;03;1;0000005069;24/03/2016;25/03/2016;24/03/2016;14/08/1984;Fin du contrat;Femme;Néerlandaise;Durée déterminée
2820;0000009443;03;1;0000005564;19/09/2016;23/09/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
3001;0000009443;03;1;0000004880;19/01/2016;19/01/2016;19/01/2016;16/11/1969;Fin du contrat;Femme;Polonaise;Durée déterminée
2820;0000009443;03;1;0000005599;03/10/2016;07/10/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2800;0000009443;03;1;0000005956;27/02/2017;03/03/2017;07/10/2016;01/08/1976;Fin du contrat;Femme;Belge;Durée déterminée
2800;0000009443;03;1;0000005990;13/03/2017;17/03/2017;30/01/2017;20/08/1982;Fin du contrat;Femme;Marocaine;Durée déterminée
2811;0000009443;03;1;0000005294;30/05/2016;03/06/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
7110;0000019904;00;3;0000010824;05/01/2017;06/01/2017;05/01/2017;02/10/2000;Fin du contrat;Homme;Belge;Durée déterminée
7170;0000019904;00;1;0000011221;31/05/2017;30/06/2017;31/05/2017;04/11/1980;Fin du contrat;Femme;Ukraine (Rép.);Durée déterminée
2820;0000009443;03;1;0000005541;05/09/2016;09/09/2016;20/06/2016;08/01/1983;Fin du contrat;Femme;Belge;Durée déterminée
2811;0000009443;03;1;0000005240;09/05/2016;13/05/2016;29/03/2016;24/07/1976;Fin du contrat;Femme;Polonaise;Durée déterminée
2800;0000009443;03;1;0000004867;25/01/2016;29/01/2016;19/01/2016;12/06/1962;Fin du contrat;Femme;Espagnole;Durée déterminée
8500;0000063115;00;1;0000000926;01/01/2017;28/04/2017;15/02/2016;30/05/1993;De commun accord;Homme;Belge;Durée déterminée
8700;0000039398;00;1;0000000402;19/06/2017;18/06/2018;19/06/2017;06/12/1962;Fin du contrat;Homme;Belge;Durée déterminée
